id,user_id,experiment_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
0,"FDI_AC","","T1_BasicMechanics","real_life","1-1-1 0:0:0.0","2025-2-17 18:46:14.984","(0.0;0.0;0.0)","(-2090.056152;169.954956;10.0)","20.969787"
1,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:16.96","2025-2-17 18:46:16.233","(2090.127197;-168.674545;5.0)","(2402.189697;-69.672211;5.0)","3.273904"
2,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:16.489","2025-2-17 18:46:16.992","(2402.154053;-69.522896;5.0)","(2600.0;-30.373732;5.0)","2.016821"
3,"FDI_AC","","T1_BasicMechanics","real_life","2025-2-17 18:46:14.997","2025-2-17 18:46:17.588","(0.0;0.0;0.0)","(-11.696018;-5.329492;0.0)","0.12853"
4,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:17.633","2025-2-17 18:46:17.961","(2611.696045;-25.044241;5.0)","(2620.0;5.015287;5.0)","0.311854"
5,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:18.436","2025-2-17 18:46:18.963","(2619.176758;5.152986;5.0)","(2620.0;25.669567;5.0)","0.205331"
6,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:20.469","2025-2-17 18:46:20.631","(2606.672119;32.238216;5.0)","(2600.0;60.856689;5.0)","0.29386"
7,"FDI_AC","","T1_BasicMechanics","real_life","2025-2-17 18:46:17.602","2025-2-17 18:46:21.174","(0.0;0.0;0.0)","(25.567404;-1.050555;0.0)","0.25589"
8,"FDI_AC","","T1_BasicMechanics","real_life","2025-2-17 18:46:21.191","2025-2-17 18:46:21.678","(25.567404;-1.050555;0.0)","(38.529243;-12.472133;0.0)","0.17276"
9,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:21.632","2025-2-17 18:46:21.803","(2562.430664;72.017242;5.0)","(2600.0;102.777847;5.0)","0.485558"
10,"FDI_AC","","T1_BasicMechanics","real_life","2025-2-17 18:46:21.694","2025-2-17 18:46:22.701","(0.0;0.0;0.0)","(-31.931412;-1.395044;0.0)","0.319619"
11,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:23.437","2025-2-17 18:46:23.659","(2640.36377;101.592216;5.0)","(2975.325195;79.619576;5.0)","3.356811"
12,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:24.76","2025-2-17 18:46:24.163","(2969.914307;78.027313;5.0)","(3403.197021;5.697301;5.0)","4.392783"
13,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:24.268","2025-2-17 18:46:24.378","(3398.523926;6.867051;5.0)","(3853.199463;-56.067493;5.0)","4.590105"
14,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:24.488","2025-2-17 18:46:24.566","(3850.305176;-55.58429;5.0)","(4286.226074;-112.821922;5.0)","4.396627"
15,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:24.709","2025-2-17 18:46:24.814","(4283.120117;-113.027588;5.0)","(4736.941895;-89.016006;5.0)","4.54457"
16,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:24.931","2025-2-17 18:46:25.33","(4735.869141;-89.245445;5.0)","(5136.887207;-79.830231;5.0)","4.011285"
17,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:25.176","2025-2-17 18:46:25.257","(5136.103027;-80.466148;5.0)","(5537.418945;-139.288956;5.0)","4.056042"
18,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:25.429","2025-2-17 18:46:25.534","(5537.435547;-139.783264;5.0)","(5786.504883;-209.914948;5.0)","2.587549"
19,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:25.820","2025-2-17 18:46:27.933","(5786.874512;-209.794754;5.0)","(6020.0;-248.253403;5.0)","2.362762"
20,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:28.689","2025-2-17 18:46:28.874","(6022.492676;-249.712921;5.0)","(6071.832031;-210.0;5.0)","0.633364"
21,"FDI_AC","","T1_BasicMechanics","real_life","2025-2-17 18:46:22.717","2025-2-17 18:46:29.839","(0.0;0.0;0.0)","(-1.535444;22.876902;0.0)","0.229284"
22,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:30.550","2025-2-17 18:46:30.637","(6068.880859;-221.862701;5.0)","(6405.080566;-137.862183;5.0)","3.465345"
23,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:30.827","2025-2-17 18:46:30.941","(6401.375488;-130.255829;5.0)","(6748.879883;-58.494087;5.0)","3.548368"
24,"FDI_AC","","T1_BasicMechanics","virtual_reality","2025-2-17 18:46:31.212","2025-2-17 18:46:31.346","(6747.060059;-55.237221;5.0)","(6981.044434;-13.119863;5.0)","2.377448"
25,"FDI_AC","","T1_BasicMechanics","real_life","2025-2-17 18:46:29.856","2025-2-17 18:46:31.921","(0.0;0.0;0.0)","(-17.425234;8.262102;0.0)","0.192847"
